-,,,,,,,,,,,F R A N K F U R T    S E C T I O N,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,,,,#VALUE!,#VALUE!,#VALUE!,
COB,18:48,100,,,,,,X,No,,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,X,No,CTRL,,Beginning of the COB,,,** Standard **,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='** Standard **' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','Beginning of the COB','** Standard **',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Send Accounting File,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Send Accounting File','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Update Securities Prices,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Update Securities Prices','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Close Buy/Sell Orders,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Close Buy/Sell Orders','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Complete Buy/Sell Orders Executions,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Complete Buy/Sell Orders Executions','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,ITMM - Outgoing Position to Midas,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Outgoing Position to Midas','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Position Indagine Investimenti to MIDAS,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Position Indagine Investimenti to MIDAS','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Instrument Data To Midas,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Instrument Data To Midas','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Send RegReport to Midas,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Send RegReport to Midas','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Send Daily Intellimatch file,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Send Daily Intellimatch file','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Establish Entitlements,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Establish Entitlements','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,ITMM - Statement of Security Report,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','ITMM - Statement of Security Report','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Send Daily TBR File,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Send Daily TBR File','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Send MT 566 for Unconfirmed Settlements for Grouped Movements,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Send MT 566 for Unconfirmed Settlements for Grouped Movements','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Reset the LBR eligible indicator,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Reset the LBR eligible indicator','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Send Daily + Monthly Billing File,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Send Daily + Monthly Billing File','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Generate Statement of Holdings,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Generate Statement of Holdings','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Send Statement of Holdings to PBLINK,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Send Statement of Holdings to PBLINK','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Generate Notice of Events / Generate Reminders,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Generate Notice of Events / Generate Reminders','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Generate Statement of Settled Transactions,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Generate Statement of Settled Transactions','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Overnight Client Position Report,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Overnight Client Position Report','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Create and Send Credit Line Usage to BEACON,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Create and Send Credit Line Usage to BEACON','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Receive and Update New-Modified Customer Accounts from MIDAS,,,,MIDAS_CUSTOMER.TXT,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='MIDAS_CUSTOMER.TXT' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Receive and Update New-Modified Customer Accounts from MIDAS','','MIDAS_CUSTOMER.TXT',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Change of Actual Settlement Date,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Change of Actual Settlement Date','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Generate Statement of Pending Transactions for Swift,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Generate Statement of Pending Transactions for Swift','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Receive ABS Final Investor Detail,,,,FININVDetail.txt,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='FININVDetail.txt' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Receive ABS Final Investor Detail','','FININVDetail.txt',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Receive ABS Final Investor Reference,,,,FININVReference.txt,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='FININVReference.txt' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Receive ABS Final Investor Reference','','FININVReference.txt',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Receive ABS Final Investor GP,,,,FININVGP.xml,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='FININVGP.xml' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Receive ABS Final Investor GP','','FININVGP.xml',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Receive and Update Cash Accounts from MIDAS,,,,MIDAS_CASHACC.TXT,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='MIDAS_CASHACC.TXT' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Receive and Update Cash Accounts from MIDAS','','MIDAS_CASHACC.TXT',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Change Business Date,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Change Business Date','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Check and Wait until all JMS messages are consumed,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Check and Wait until all JMS messages are consumed','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Receive and Update Credit Lines from BEACON,,,,BEACON_CASHCREDIT.TXT,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='BEACON_CASHCREDIT.TXT' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Receive and Update Credit Lines from BEACON','','BEACON_CASHCREDIT.TXT',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,RECOVERY - Receive and Update Credit Lines from BEACON,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','RECOVERY - Receive and Update Credit Lines from BEACON','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Receive and Update Opening Balances from MIDAS,,,,MIDAS_OPENINGBAL.TXT,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='MIDAS_OPENINGBAL.TXT' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Receive and Update Opening Balances from MIDAS','','MIDAS_OPENINGBAL.TXT',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Initialize Reserved Amount,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Initialize Reserved Amount','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Recalculate Security positions,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Recalculate Security positions','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Re-activate suspended clients and accounts,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Re-activate suspended clients and accounts','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Update Opening Balances with Closing Balances,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Update Opening Balances with Closing Balances','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Calculate Portfolio Valuation,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Calculate Portfolio Valuation','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Generate Corporate Action Transactions,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Generate Corporate Action Transactions','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
COB,18:48,,,,,,,,No,TASK+CTRL,Settlement of CY Transactions / Generate Client Confimations,,,,,,,,,,,, ,Yes,,,,,,,,, ,, ,20131213,"begin declare LC$br integer;LC$job varchar2(80);begin select max(branch_db_id) into LC$br from Branch where code = 'ITMM'; select max(job_name) into LC$job from task where ACTIVE = 1 and description='' and branch_db_id=LC$br; update qrtz_triggers set trigger_state='WAITING', NEXT_FIRE_TIME=(to_date('","'20131213','ITMM','Settlement of CY Transactions / Generate Client Confimations','','',''",,,,, ,,,,#VALUE!,#VALUE!,#VALUE!, 
