Code,Desc,Contract#,Contract URL,eLinks,Contract Thumbnail,Alias,Category (50),CUA Services Heading1 (500),CUA Services Desc1 (max),CUA Service Dot Points1,CUA Services Heading2 (500),CUA Services Desc2 (max),CUA Service Points2,CUA Services Heading3 (500),CUA Services Desc3 (max),CUA Service Points3,Contract Term,ExtensionOpt,ContractTypeShort,Contract Type,Buyers Tips Heading,Buyers Tips Desc,Buyers Tips Points,Contact Manager 1,CM Phone 1,CM Email 1,Contact Manager 2,CM Phone 2,CM Email 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Waste Disposal (General) and Recycling Services,,,,,,IN,Category A,,"<ul><li>General Waste</li><li>Recycling</li><li>Controlled and Radioactive Waste Removal (including medical and related waste, chemicals and liquid waste)</li><li>On site Services</li></ul>",Category B,,<ul><li>Sanitary Napkin and Nappy Disposal</ul></li>,Category C,,<ul><li>Office Paper Recycling</ul></li>,15 May 2011 to 14 May 2014,(plus two 1 year extension options),Mandatory (Perth Metropolitan Only),"Mandatory (Perth Metropolitan Only)<br>Quotes not required",Buyers Tips,,"<ul><li>Recycling is cheaper than sending waste to landfill. Where appropriate, utilise this option.</li><li>Assess your waste volume and select the appropriate bin sizes and pick-up frequency. Don&#39;t forget to take into account prices for different bin sizes.</li><li>When a category has more than one contractor, consider who best meets your needs at the best prices.</li><li>When in need of non-standard services, you will have to seek quotes from the contracted suppliers.</li></ul>",Boris Krestelica,(08) 6551 1598,boris.krestelica@finance.wa.gov.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6201,Buyers Guide,CUA36309,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUA36309,http://infopage.gem.wa.gov.au/docs/Buying_Guide_-_36309.pdf?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/BuyersGuide_Generic.gif?,"CUA 36309 Waste Disposal Recycling Services, Environment, Waste Bins, Waste Removal, Waste Paper, Co-mingled Waste, Controlled Radioactive Waste, Removal Septic Waste, Sanitary Napkin Disposal, Nappy Disposal, Garbage,Diaper,Pad, cannon cleanaway sita paper industries, Price Schedule",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6202,Price Schedule,CUA36309,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUA36309,http://infopage.gem.wa.gov.au/docs/Price_Schedule_-_36309.xls?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/PriceSchedule.gif?,"CUA 36309 Waste Disposal Recycling Services, Environment, Waste Bins, Waste Removal, Waste Paper, Co-mingled Waste, Controlled Radioactive Waste, Removal Septic Waste, Sanitary Napkin Disposal, Nappy Disposal, Garbage,Diaper,Pad, cannon cleanaway sita paper industries, Price Schedule",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Hardware (General),,,,,,IN,,,"<ul><li>Building Hardware</li><li>General Hardware</li><li>Garden and Outdoor</li><li>Electrical Products</li><li>Hand Tools</li><li>Power Tools</li><li>Industrial Hardware</li><li>Cabinet Hardware</li><li>Plumbing</li><li>Paint and Accessories</li></ul>",,,,,,,1 May 2010 to 30 April 2013,(plus 1 year extension option),Great Southern and Southern Wheatbelt Regions only,Non-Mandatory (Great Southern and Southern Wheatbelt Regions only),Buyers Tips,,<ul><li>Identify yourself as a government buyer and quote the GBA number.</li></ul>,Rob Isted,(08) 9892 6501,robert.isted@finance.wa.gov.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6401,Buyers Guide,GBA001310,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=GBA001310,http://infopage.gem.wa.gov.au/docs/Buying_Guide_-_GBA001310.pdf?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/BuyersGuide_Generic.gif?,"GBA001310, GBA, 001310, Hardware General Non Mandatory Great Southern Southern Wheatbelt Regions, buyers guide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Audio Visual Solutions,,,,,,IT,Audio Visual Services,,"<ul><li>Design</li><li>Installation, Integration and Support</li><li>End to End Solutions</li></ul>",Audio Visual Products,,"<ul><li>Data and Multimedia Projection</li><li>Interactive Whiteboards and Associated Technologies</li><li>Electronic Whiteboards</li><li>Visual Display Units</li></ul>",Videoconferencing,,"<ul><li>Design</li><li>Installation, Integration and Support</li><li>End to End Solutions</li><li>Products</li></ul>",11 June 2012 to 10 June 2015,(plus two 1 year extension options),Mandatory (Perth Metropolitan Only),"Mandatory (Perth Metropolitan Only)<br>Quotes required",,,,Ivor Lee,(08) 6551 1432,ivor.lee@finance.wa.gov.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501,Buyers Guide,CUAAVS2012,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUAAVS2012,http://infopage.gem.wa.gov.au/docs/Buying_Guide_-_CUAAVS2012.pdf?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/BuyersGuide_Generic.gif?,CUAAVS2012 Audio Visual Solutions Video Conferencing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502,Quotation Form,CUAAVS2012,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUAAVS2012,http://infopage.gem.wa.gov.au/docs/Quotation_Form_-_CUAAVS2012.doc?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/QuotationForm.gif?,CUAAVS2012 Audio Visual Solutions Video Conferencing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6503,eDecision Aid,CUAAVS2012,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUAAVS2012,http://eda.contractswa.finance.wa.gov.au/index.jsp?CuaNumber=CUAAVS2012,http://image.ogp.wa.gov.au/portals/1/ContractsWA/eDA.gif?,CUAAVS2012 Audio Visual Solutions Video Conferencing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,ICT Equipment Disposal,,,,,,IT,,"Disposal of information and communications technology (ICT) equipment via:<br><br><b>Core Services</b>","<ul><li>Panel A: Sale by Auction</li><li>Panel B: Community Reuse</li><li>Panel C: Environmental Recycling</li></ul><br><p>Other acceptable disposal methods are set out in the State Supply Commission&#39;s Disposal of Goods Policy, available from their website at http://www.ssc.wa.gov.au </p>",,Supplementary Services,"<il><ul>Sanitisation and destruction of storage media</li><li>Transportation of equipment</li><li>Equipment testing and cleaning (Panel A Only)</li></ul>",,"Other acceptable disposal methods are set out in the State Supply Commission&#39;s Disposal of Goods Policy, available from their website at www.ssc.wa.gov.au.",,30 August 2011 to 29 August 2014,(plus two 1 year extension options),Mandatory (Perth Metropolitan only),Mandatory (Perth Metropolitan only),Buyers Tips,,"<ul><li>Consider all options for disposal of ICT equipment under the CUA.</li><li>Consider the environmental and social opportunities as well as financial return.</li><li>Consider community reuse opportunities which assist disadvantaged persons or groups in Western Australia to gain access to information technology.</li></ul>",Anne Tan,(08) 6551 1571,anne.tan@finance.wa.gov.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7001,Buyers Guide,CUA47110,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUA47110,http://infopage.gem.wa.gov.au/docs/Buying_Guide_-_47110.pdf?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/BuyersGuide_Generic.gif?,"CUA 47110 Information Technology ICT Equipment Disposal, Disposal of information communications technology (ICT) equipment, sale by auction house direct sale, community re-use, environmental recycling, discount mclernon ross jobs muscateers disability tadwa sims, Buyers guide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7002,Price Schedule,CUA47110,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUA47110,http://infopage.gem.wa.gov.au/docs/Price_Schedule_-_47110.xls?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/PriceSchedule.gif?,"CUA 47110 Information Technology ICT Equipment Disposal, Disposal of information communications technology (ICT) equipment, sale by auction house direct sale, community re-use, environmental recycling, discount mclernons ross jobs muscateers disability tadwa sims, Buying Smarter Brochure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7003,Order Form / Request for Quote,CUA47110,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUA47110,http://infopage.gem.wa.gov.au/docs/Request_for_Quotation_form_47110.doc?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/QuotationForm.gif?,"CUA 47110 Information Technology ICT Equipment Disposal, Disposal of information communications technology (ICT) equipment, sale by auction house direct sale, community re-use, environmental recycling, discount mclernons ross jobs muscateers disability tadwa sims, Buying Smarter Brochure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7004,Decision Tree - ICT Equipment Disposal,CUA47110,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUA47110,http://infopage.gem.wa.gov.au/docs/47110_decision_tree.pdf?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/CUAInfo_Generic.gif?,"CUA 47110 Information Technology ICT Equipment Disposal, Disposal of information communications technology (ICT) equipment, sale by auction house direct sale, community re-use, environmental recycling, discount mclernons ross jobs muscateers disability tadwa sims, Buying Smarter Brochure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7005,Decision Tree - Sale by Auction (Panel A),CUA47110,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUA47110,http://infopage.gem.wa.gov.au/docs/47110_decision_tree_panel_A.pdf?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/CUAInfo_Generic.gif?,"CUA 47110 Information Technology ICT Equipment Disposal, Disposal of information communications technology (ICT) equipment, sale by auction house direct sale, community re-use, environmental recycling, discount mclernons ross jobs muscateers disability tadwa sims, Buying Smarter Brochure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006,Decision Tree - Community Reuse (Panel B),CUA47110,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUA47110,http://infopage.gem.wa.gov.au/docs/47110_decision_tree_panel_B.pdf?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/CUAInfo_Generic.gif?,"CUA 47110 Information Technology ICT Equipment Disposal, Disposal of information communications technology (ICT) equipment, sale by auction house direct sale, community re-use, environmental recycling, discount mclernons ross jobs muscateers disability tadwa sims, Buying Smarter Brochure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,Decision Tree - Environmental Recycling (Panel C),CUA47110,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUA47110,http://infopage.gem.wa.gov.au/docs/47110_decision_tree_panel_C.pdf?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/CUAInfo_Generic.gif?,"CUA 47110 Information Technology ICT Equipment Disposal, Disposal of information communications technology (ICT) equipment, sale by auction house direct sale, community re-use, environmental recycling, discount mclernons ross jobs muscateers disability tadwa sims, Buying Smarter Brochure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Integrated Human Resources Management Information System and Services (HRMIS),,,,,,IT,,,"An integrated HRMIS system and services using the following options:<br><br><ul><li>Bureau service</li><li>Application service provider (ASP)</li></ul>",,,,,,,27 September 2002 to 26 September 2013,(plus two 1 year extension options),Non-Mandatory,"Non-mandatory<br>Quotes not required",Buyers Tips,,"<ul><li>Purchase either Bureau Service or Application Service Provider (ASP) for your Human Resource Management Information System Requirements.</li><li>Select from the service level that best meets your requirements.</li><li>Quotes are not needed for purchases on this contract.</li><li>Use the Price Schedule to compare prices.</li><li>Agencies rolling into DTF Shared Services should familiarise themselves with the disengagement procedures.</li><li>Post transition services are also available if required.</li></ul>",Stephen Metaxas,(08) 6551 1396,stephen.metaxas@finance.wa.gov.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7201,Buyers Guide,CUA127800,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUA127800,http://infopage.gem.wa.gov.au/docs/Buying_Guide_-_127800.pdf?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/BuyersGuide_Generic.gif?,"CUA 127800 Information Technology Integrated Human resources Management Information System Services (HRMIS), Bureau service, Application service provider (ASP), talent2, Buyers guide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,IT Servers and Data Storage Devices,,,,,,IT,Panel A &#45; IT Servers,"<ul><li>Tower Servers</li><li>Rack Servers</li><li>Blade Servers</li><li>Data Storage Devices</li></ul>",,Panel B &#45; Data Storage Devices,"<ul><li>Storage Solutions</li><li>San Switches</li><li>Storage (Tape/VTL)</li></ul>",,,,,1 May 2011 to 30 April 2014,(plus two 1 year extension options),Mandatory (Perth Metropolitan Only),"Mandatory (Perth Metropolitan Only)<br>Quotes required",Buyers Tips,,"<ul><li>Buy according to needs. Adopt the notional specifications designed to meet the needs of most public sector agencies.</li><li>Standardise your agency&#39;s server fleet. This reduces implementation, training, support and maintenance costs, thereby reducing your total cost of ownership (TCO).</li><li>Take advantage of the fixed minimum discounts and choose servers based on the purchase price and support costs.</li></ul>",Kirri Kable,(08) 6551 1395,kirri.kable@finance.wa.gov.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7302,Buyers Guide,CUA13010,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUA13010,http://infopage.gem.wa.gov.au/docs/Buying_Guide_-_13010.pdf?,http://image.ogp.wa.gov.au/portals/1/ContractsWA/BuyersGuide_Generic.gif?,"CUA 13010, buyers guide, IT, server, blade, tower, rack, data centre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7303,Product Catalogue,CUA13010,http://www.contractswa.finance.wa.gov.au/contractinfo.jsp?CuaNo=CUA13010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730300,IT Servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030001,Tower Case - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030002,Tower Case - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030003,Tower Case - High End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030004,Rack Intensive - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030005,Rack Intensive - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030006,Rack Intensive - High End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030007,Blade - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030008,Blade - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030009,Blade - High End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730301,Product Options,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030100,Interface Modules/Cards - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030101,Interface Modules/Cards - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030102,Interface Modules/Cards - High End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030103,Optical Drive Unit - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030104,Optical Drive Unit - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030105,Tape Drive - General,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030106,Hard Drives - General,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030107,Memory - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030108,Memory - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030109,Memory - High End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030110,Processors - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030111,Processors - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030112,Processors - High End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030113,Host Bus Adaptors - Entry Level ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030114,Host Bus Adaptors - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030115,Network Interface Cards - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030116,Network Interface Cards - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030117,PO Server  Racks and accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030118,Drive Units - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030119,Drive Units - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030120,Drive Units - High End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030121,Cache - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030122,Cache - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030123,Cache - High End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030124,Cache - Mid Range/High End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030125,Controller - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030126,Controller - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030127,Controller - High End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030128,SAN Switch - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030129,SAN Switch - High End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030130,SAN Switch - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030131,Tape Library - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030132,Tape Library - Mid Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030133,Tape Library - High End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73030134,Trays - Entry Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
